e,t,ELR_enc,HLC_enc,Asset_Class_Grouping_enc,Grouping_Full_Name_enc,Engineering_Suffix_enc,System_Asset_Type_enc,EQUIP_CLASS_DESC_enc,weather_station_enc,Sum,Asset_Number,temp_min,temp_max,humidity_min,humidity_max,pressure_min,pressure_max,wind_speed_min,wind_speed_max
0,396.48953660000006,-1.2669356673665333,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,1.5022448424409907,-0.43156244688713075,-0.6644088043041196,-0.6169020912489793,0.04324950301821239,0.077159314265306,0.09282342017112861,-0.11216677247059569,0.5499708614295069,-0.09927618738238661,0.511668629198578
0,590.2124532,-1.2669356673665333,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,1.5022448424409907,-0.43156244688713075,-0.6644065699393061,-0.6169020912489793,0.4566470061319541,-0.10393870173815895,0.09282342017112861,-0.4155819267795422,0.5499708614295069,-0.09927618738238661,0.511668629198578
1,73.29673611,-1.0229447787526138,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,0.078028854650238,-0.43156244688713075,-0.6640438580512463,0.6119695978893004,0.06992030967071267,-0.8283307657520187,0.09282342017112861,0.039540804683877565,-0.5798475176545007,-0.09927618738238661,0.511668629198578
1,97.7902662,-1.0229447787526138,1.2283632727280778,1.3708360551470626,1.2939539491687986,-1.4786167184645906,-1.3555763877052323,1.1241306635726418,0.078028854650238,-0.43156244688713075,-0.6640438580512463,1.7783102055006426,0.06992030967071267,-0.8283307657520187,0.09282342017112861,0.949786267610717,-0.5798475176545007,-0.09927618738238661,-1.7940289328659622
1,77.83194444,-1.0229447787526138,1.2283632727280778,1.3708360551470626,1.2939539491687986,1.0566080842246963,0.9855141424503507,1.1241306635726418,0.078028854650238,-0.43156244688713075,-0.6640438580512463,4.116428906073491,0.027691532470922667,1.0731984022843633,0.09282342017112861,2.3151544620009763,-2.355276399072227,-0.09927618738238661,-3.177447470104686
1,133.3895833,-1.0229447787526138,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,0.078028854650238,-0.43156244688713075,-0.6640438580512463,0.255814307453204,0.027691532470922667,1.0731984022843633,0.09282342017112861,-0.11216677247059569,-0.7412501432379304,-0.09927618738238661,-0.41061039562723806
0,387.83328660000006,-1.0229447787526138,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,0.078028854650238,-0.43156244688713075,-0.6640438580512463,-0.4072870309999449,0.4299761994794538,-0.1944877097398914,0.09282342017112861,0.039540804683877565,0.7113734870129366,-0.09927618738238661,-0.41061039562723806
0,522.0019440000002,-1.0229447787526138,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,0.078028854650238,-0.43156244688713075,-0.6640436097884893,-0.4072870309999449,0.4299761994794538,-0.1944877097398914,0.09282342017112861,-0.11216677247059569,0.7113734870129366,-0.09927618738238661,-0.41061039562723806
1,110.4104167,-1.0229447787526138,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,0.078028854650238,-0.43156244688713075,-0.6640433615257322,2.8087136793577496,0.027691532470922667,1.0731984022843633,0.09282342017112861,0.6463711133017706,-2.1938737734887974,-0.09927618738238661,-1.3328894204530541
0,503.0409255,-1.0229447787526138,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,0.078028854650238,-0.43156244688713075,-0.6640433615257322,-0.4072870309999449,0.4299761994794538,-0.1944877097398914,0.09282342017112861,-0.11216677247059569,0.7113734870129366,-0.09927618738238661,-0.41061039562723806
0,367.2325921,-1.0229447787526138,1.2283632727280778,1.3708360551470626,1.2939539491687986,-0.2855697524931614,-0.15060332071338806,1.1241306635726418,0.078028854650238,-0.43156244688713075,-0.6640431132629752,0.2503768221030395,-1.0813695108288406,0.34880633827050345,0.09282342017112861,0.039540804683877565,0.7113734870129366,-0.09927618738238661,-0.41061039562723806
0,652.9638305999998,-1.0229447787526138,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,0.078028854650238,-0.43156244688713075,-0.6640428650002181,-0.4072870309999449,0.4299761994794538,-0.1944877097398914,0.09282342017112861,-0.11216677247059569,0.7113734870129366,-0.09927618738238661,-0.41061039562723806
0,726.2624417000002,-0.7789538901386942,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,1.5022448424409907,-0.43156244688713075,-0.6639073135348652,-0.6169020912489793,0.5433271277525737,-1.1905267977589487,0.09282342017112861,-0.4155819267795422,0.5499708614295069,-0.09927618738238661,0.511668629198578
1,57.06041667,-0.6569584458317345,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,1.5022448424409907,-0.43156244688713075,-0.6639060722210799,0.30475167560473043,-1.9570609959192329,2.8841785623190126,0.09282342017112861,-0.26387434962506895,-0.90265276882136,-0.09927618738238661,-0.8717499080401461
1,52.19444444,-0.6569584458317345,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,1.5022448424409907,-0.43156244688713075,-0.6639060722210799,-0.12209092438356571,-0.30347098346427864,1.3448454262895606,0.09282342017112861,-0.4155819267795422,-0.7412501432379304,-0.09927618738238661,0.511668629198578
0,398.81453660000005,-0.6569584458317345,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,1.5022448424409907,-0.43156244688713075,-0.6639060722210799,-0.6169020912489793,0.4566470061319541,-0.10393870173815895,0.09282342017112861,-0.11216677247059569,0.5499708614295069,-0.09927618738238661,0.511668629198578
0,681.7506361000002,-0.6569584458317345,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,1.5022448424409907,-0.43156244688713075,-0.6639058239583228,-0.6169020912489793,0.5433271277525737,-1.0094287817554837,0.09282342017112861,-0.4155819267795422,0.5499708614295069,-0.09927618738238661,0.511668629198578
1,404.2999884,-0.5349630015247746,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,-0.6340791392451385,14.236446430833679,-0.6639050791700516,0.13075214439931332,0.4988757833317441,-0.8283307657520187,0.09282342017112861,-0.7189970810884887,-0.41844489207107105,-0.09927618738238661,0.511668629198578
1,37.16180556,-0.5349630015247746,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,-0.6340791392451385,14.236446430833679,-0.6639050791700516,-0.4918399281950887,-0.4145993445163589,1.3448454262895606,0.09282342017112861,-0.11216677247059569,-1.2254580199882195,-0.09927618738238661,-1.7940289328659622
0,340.1999533,-0.5349630015247746,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,-0.6340791392451385,14.236446430833679,-0.6639050791700516,-0.5734022084476174,0.4321987667004934,-0.10393870173815895,0.09282342017112861,-0.4155819267795422,0.5499708614295069,-0.09927618738238661,0.511668629198578
1,32.97569444,-0.41296755721781486,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,-0.6340791392451385,-0.43156244688713075,-0.6637998157610596,-0.4918399281950887,0.4988757833317441,-0.8283307657520187,0.09282342017112861,-0.7189970810884887,-0.41844489207107105,-0.09927618738238661,0.511668629198578
1,162.14583330000005,-0.41296755721781486,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,-0.6340791392451385,-0.43156244688713075,-0.6637998157610596,0.12531465904914885,-0.23234883239093612,0.7110023702774333,0.09282342017112861,-0.11216677247059569,-1.2254580199882195,-0.09927618738238661,-1.3328894204530541
0,270.28328660000005,-0.41296755721781486,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,-0.6340791392451385,-0.43156244688713075,-0.6637998157610596,-0.5734022084476174,0.4321987667004934,-0.10393870173815895,0.09282342017112861,-0.4155819267795422,0.5499708614295069,-0.09927618738238661,0.511668629198578
0,471.8763422,-0.29097211291085506,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,0.7901368485456144,-0.43156244688713075,-0.663538643340636,-0.5788396937977973,0.4299761994794538,-0.10393870173815895,0.09282342017112861,-0.5672895039340154,0.5499708614295069,-0.09927618738238661,0.511668629198578
1,119.8951273,-0.29097211291085506,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,0.7901368485456144,-0.43156244688713075,-0.6635383950778789,0.9463749469247235,-1.4258674300902794,-1.281075805760681,0.09282342017112861,2.618569616309923,-0.7412501432379304,-0.09927618738238661,-0.41061039562723806
1,92.72777778,-0.29097211291085506,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,0.7901368485456144,-0.43156244688713075,-0.6635383950778789,0.9463749469247235,-1.4258674300902794,-1.281075805760681,0.09282342017112861,2.618569616309923,-0.90265276882136,-0.09927618738238661,-1.3328894204530541
1,11.16875,-0.29097211291085506,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,0.7901368485456144,-0.43156244688713075,-0.6635383950778789,1.0659996246284498,0.4988757833317441,-1.1905267977589487,0.09282342017112861,0.34295595899282405,-0.7412501432379304,-0.09927618738238661,-0.41061039562723806
1,173.95694440000003,-0.29097211291085506,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,0.7901368485456144,-0.43156244688713075,-0.6635383950778789,-0.5092398813156211,0.36107661562716353,-0.10393870173815895,0.09282342017112861,-0.5672895039340154,-0.7412501432379304,-0.09927618738238661,0.511668629198578
1,67.59861111,-0.29097211291085506,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,0.7901368485456144,-0.43156244688713075,-0.6635383950778789,3.300806103548081,0.36107661562716353,-0.10393870173815895,0.09282342017112861,3.377107502082289,-1.5482632711550788,-0.09927618738238661,-1.3328894204530541
0,270.2388422,-0.29097211291085506,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,0.7901368485456144,-0.43156244688713075,-0.6635383950778789,-0.5788396937977973,0.4299761994794538,-0.10393870173815895,0.09282342017112861,-0.4155819267795422,0.5499708614295069,-0.09927618738238661,0.511668629198578
0,660.6166084,-0.29097211291085506,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,0.7901368485456144,0.4544835439321287,-0.6635381468151218,-0.5788396937977973,0.4988757833317441,-1.0094287817554837,0.09282342017112861,-0.5672895039340154,0.5499708614295069,-0.09927618738238661,0.511668629198578
1,5.0,0.07501422001002427,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,0.078028854650238,-0.43156244688713075,-0.6630103401936193,-0.4072870309999449,0.4299761994794538,-0.1944877097398914,0.09282342017112861,0.4946635361472973,-1.0640553944047897,-0.09927618738238661,-1.3328894204530541
1,33.16319444,0.07501422001002427,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,0.078028854650238,-0.43156244688713075,-0.6630103401936193,-0.4072870309999449,-3.199476072481485,1.616492450294758,0.09282342017112861,0.4946635361472973,-1.0640553944047897,-0.09927618738238661,-1.3328894204530541
0,357.84578660000005,0.07501422001002427,1.2283632727280778,1.3708360551470626,1.2939539491687986,-0.882093235478876,-1.0801539723928106,1.1241306635726418,0.078028854650238,-0.43156244688713075,-0.6630103401936193,0.2503768221030395,0.4299761994794538,-0.1944877097398914,0.09282342017112861,0.039540804683877565,0.7113734870129366,-0.09927618738238661,-0.41061039562723806
0,412.3721755,0.07501422001002427,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,0.078028854650238,-0.43156244688713075,-0.6630100919308622,-0.4072870309999449,0.4299761994794538,-0.1944877097398914,0.09282342017112861,0.039540804683877565,0.7113734870129366,-0.09927618738238661,-0.41061039562723806
1,49.48944444,0.3190051086239438,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,-1.3461871331405149,-0.43156244688713075,-0.6630083540915629,0.6418757673152358,-2.7038435821892026,-1.099977789757216,0.09282342017112861,-0.7189970810884887,-1.2254580199882195,-0.09927618738238661,0.511668629198578
1,15.75252315,0.3190051086239438,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,-1.3461871331405149,-0.43156244688713075,-0.6630083540915629,1.0659996246284498,0.4988757833317441,-1.1905267977589487,0.09282342017112861,0.34295595899282405,-0.7412501432379304,-0.09927618738238661,-0.41061039562723806
1,0.041666667,0.3190051086239438,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,-1.3461871331405149,-0.43156244688713075,-0.6630083540915629,3.7330861888865416,-3.864023671572927,6.958883922396974,0.09282342017112861,3.377107502082289,-6.390342038657969,9.232685426561956,-5.944284544582135
1,73.89234954,0.3190051086239438,1.2283632727280778,1.3708360551470626,1.2939539491687986,-1.4786167184645906,-1.2522929819630741,1.1241306635726418,-1.3461871331405149,-0.43156244688713075,-0.6630083540915629,1.5662482768440433,-0.4079316428532275,-0.013389693736426464,0.09282342017112861,0.34295595899282405,-1.0640553944047897,-0.09927618738238661,-0.8717499080401461
1,252.9097222,0.3190051086239438,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,-1.3461871331405149,-0.43156244688713075,-0.6630083540915629,-0.532621068321353,-0.4079316428532275,-0.013389693736426464,0.09282342017112861,-0.5672895039340154,-0.90265276882136,-0.09927618738238661,0.511668629198578
1,4.722916667,0.3190051086239438,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,-1.3461871331405149,-0.43156244688713075,-0.6630083540915629,1.617904387670652,0.5322142916473758,-0.1944877097398914,0.09282342017112861,1.4049089990741368,-1.5482632711550788,-0.09927618738238661,-1.3328894204530541
1,2.540972222,0.3190051086239438,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,-1.3461871331405149,-0.43156244688713075,-0.6630083540915629,0.5276885749616741,0.5322142916473758,-0.1944877097398914,0.09282342017112861,1.1014938447651903,-0.2570422664876414,-0.09927618738238661,0.511668629198578
1,41.20277778,0.3190051086239438,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,-1.3461871331405149,-0.43156244688713075,-0.6630083540915629,0.5276885749616741,-0.3879285378638586,1.3448454262895606,0.09282342017112861,1.4049089990741368,-1.2254580199882195,-0.09927618738238661,-0.8717499080401461
1,0.942361111,0.3190051086239438,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,-1.3461871331405149,-0.43156244688713075,-0.6630083540915629,2.9745569825379046,-3.141689324734405,3.5180216183311397,-2.0096829644280776,2.4668620391554494,-4.776315782823672,3.0113776839323942,-4.099726494930502
0,319.3624533,0.3190051086239438,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,-1.3461871331405149,-0.43156244688713075,-0.6630083540915629,-0.4755274721445799,0.5322142916473758,-0.1944877097398914,0.09282342017112861,-0.4155819267795422,0.5499708614295069,-0.09927618738238661,0.511668629198578
1,0.041666667,0.3190051086239438,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,-1.3461871331405149,-0.43156244688713075,-0.6630076093032917,3.3353341355216592,-4.1891852560113065,5.3290017783657895,-18.829734041221727,4.742475696472549,-4.937718408407102,12.343339297876737,-5.483145032169227
1,8.935046296,0.3190051086239438,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,-1.3461871331405149,-0.43156244688713075,-0.6630076093032917,2.465336479494543,-3.132799055850234,0.34880633827050345,0.09282342017112861,-0.7189970810884887,-1.871068522321938,-0.09927618738238661,0.511668629198578
1,86.74936343,0.3190051086239438,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,-1.3461871331405149,-0.43156244688713075,-0.6630076093032917,0.9436562042496413,-1.0924823469340386,-1.1905267977589487,0.09282342017112861,0.039540804683877565,-0.7412501432379304,-0.09927618738238661,-0.8717499080401461
1,18.69790509,0.3190051086239438,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,-1.3461871331405149,-0.43156244688713075,-0.6630076093032917,1.087749566029123,0.4988757833317441,-1.0094287817554837,0.09282342017112861,0.34295595899282405,-1.0640553944047897,-0.09927618738238661,-0.41061039562723806
1,31.09652778,0.3190051086239438,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,-1.3461871331405149,-0.43156244688713075,-0.6630076093032917,0.9327812335492969,-2.4749191584219234,3.336923602327675,0.09282342017112861,-0.26387434962506895,-1.0640553944047897,-0.09927618738238661,-1.3328894204530541
1,7.972222222,0.3190051086239438,1.2283632727280778,1.3708360551470626,1.2939539491687986,-1.4786167184645906,-1.2522929819630741,1.1241306635726418,-1.3461871331405149,-0.43156244688713075,-0.6630076093032917,0.9327812335492969,-0.785768070430298,2.2503355063068855,0.09282342017112861,-0.26387434962506895,-1.0640553944047897,-0.09927618738238661,-0.8717499080401461
1,95.55625,0.3190051086239438,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,-1.3461871331405149,-0.43156244688713075,-0.6630076093032917,2.623839177451988,-0.785768070430298,2.2503355063068855,0.09282342017112861,0.34295595899282405,-2.1938737734887974,-0.09927618738238661,-1.3328894204530541
1,28.34861111,0.3190051086239438,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,-1.3461871331405149,-0.43156244688713075,-0.6630076093032917,0.9436562042496413,-1.35252271179591,-1.1905267977589487,0.09282342017112861,2.618569616309923,-0.7412501432379304,-0.09927618738238661,-0.8717499080401461
1,3.342361111,0.3190051086239438,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,-1.3461871331405149,-0.43156244688713075,-0.6630076093032917,0.9436562042496413,0.4988757833317441,-1.1905267977589487,0.09282342017112861,1.2532014219196637,-0.7412501432379304,-0.09927618738238661,-0.41061039562723806
1,42.47916667,0.3190051086239438,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,-1.3461871331405149,-0.43156244688713075,-0.6630076093032917,0.1688145418504954,-0.41904447895843805,1.797590466298223,0.09282342017112861,-0.4155819267795422,-0.90265276882136,-0.09927618738238661,0.511668629198578
1,4.431944444,0.3190051086239438,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,-1.3461871331405149,-0.43156244688713075,-0.6630076093032917,0.7016881061671066,-4.0818352592350085,5.238452770364057,0.09282342017112861,2.9219847706188693,-4.130705280489954,3.0113776839323942,-2.7163079576917784
1,14.075,0.3190051086239438,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,-1.3461871331405149,-0.43156244688713075,-0.6630076093032917,-0.532621068321353,-0.21679086184364638,0.7110023702774333,0.09282342017112861,-0.5672895039340154,-1.0640553944047897,-0.09927618738238661,-0.8717499080401461
1,15.76597222,0.3190051086239438,1.2283632727280778,1.3708360551470626,1.2939539491687986,1.5040006964639823,0.7789473309660346,1.1241306635726418,-1.3461871331405149,-0.43156244688713075,-0.6630076093032917,-0.532621068321353,-0.21679086184364638,0.7110023702774333,0.09282342017112861,-0.5672895039340154,-1.0640553944047897,-0.09927618738238661,-0.8717499080401461
1,5.8041666670000005,0.3190051086239438,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,-1.3461871331405149,-0.43156244688713075,-0.6630076093032917,0.2503768221030395,-3.0127804259139954,2.6125315383138155,0.09282342017112861,0.039540804683877565,-1.386860645571649,-0.09927618738238661,-0.41061039562723806
1,14.79930556,0.3190051086239438,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,-1.3461871331405149,-0.43156244688713075,-0.6630076093032917,-0.532621068321353,-3.3839491518279345,1.8881394742999555,0.09282342017112861,-0.5672895039340154,-1.0640553944047897,-0.09927618738238661,-1.3328894204530541
1,1.354861111,0.3190051086239438,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,-1.3461871331405149,-0.43156244688713075,-0.6630076093032917,0.7016881061671066,-5.366479112997051,4.061315666341534,-4.112189349027283,4.894183273627021,-4.130705280489954,18.564647040506298,-2.25516844527887
1,16.82361111,0.3190051086239438,1.2283632727280778,1.3708360551470626,1.2939539491687986,0.9074772134782677,0.8822307367081927,1.1241306635726418,-1.3461871331405149,-0.43156244688713075,-0.6630076093032917,0.5276885749616741,-2.843865317114823,2.6125315383138155,0.09282342017112861,1.4049089990741368,-1.2254580199882195,-0.09927618738238661,-0.8717499080401461
